CMPLNT_NUM,CMPLNT_FR_,CMPLNT_F_1,CMPLNT_TO_,CMPLNT_T_1,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_C,LAW_CAT_CD,JURIS_DESC,BORO_NM,ADDR_PCT_C,LOC_OF_OCC,PREM_TYP_D,PARKS_NM,HADEVELOPT,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
375568874,1/1/2009,15:00:00,,,1/4/2009,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,46,INSIDE,RESIDENCE - APT. HOUSE,,,"1,007,243","248,348",40.84831125,-73.91689339,"(40.848311248, -73.916893388)"
981134384,8/18/2006,6:00:00,8/18/2006,17:30:00,8/18/2006,124,KIDNAPPING & RELATED OFFENSES,185,KIDNAPPING 2,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40,,STREET,,,"1,007,223","233,484",40.80751388,-73.91701657,"(40.807513876, -73.917016572)"
783325620,12/26/2012,14:00:00,12/26/2012,17:00:00,12/26/2012,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,"1,007,169","242,578",40.83247448,-73.91718058,"(40.832474476, -73.917180578)"
214440091,12/26/2012,14:00:00,12/26/2012,16:36:00,12/26/2012,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,"1,007,169","242,578",40.83247448,-73.91718058,"(40.832474476, -73.917180578)"
330083544,12/16/2008,19:30:00,12/17/2008,0:15:00,12/17/2008,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40,INSIDE,RESIDENCE - APT. HOUSE,,,"1,007,164","239,140",40.82303816,-73.91721039,"(40.823038163, -73.917210387)"
887826551,12/16/2008,19:30:00,12/17/2008,0:15:00,12/17/2008,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40,INSIDE,RESIDENCE - APT. HOUSE,,,"1,007,164","239,140",40.82303816,-73.91721039,"(40.823038163, -73.917210387)"
117222061,10/26/2012,16:00:00,,,11/27/2012,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,40,FRONT OF,RESIDENCE - PUBLIC HOUSING,,JACKSON,"1,007,157","238,626",40.8216274,-73.91723743,"(40.821627397, -73.917237434)"
670180500,2/28/2011,15:00:00,2/28/2011,15:30:00,2/28/2011,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,46,INSIDE,RESIDENCE - APT. HOUSE,,,"1,007,142","249,097",40.85036729,-73.91725589,"(40.850367293, -73.917255894)"
934072040,10/6/2012,6:03:00,10/6/2012,6:17:00,10/6/2012,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,108,INSIDE,RESIDENCE-HOUSE,,,"1,007,178","210,939",40.74563392,-73.91725605,"(40.745633917, -73.917256049)"
144034134,9/8/2012,23:45:00,9/9/2012,0:05:00,9/9/2012,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,"1,007,138","245,060",40.83928693,-73.91728413,"(40.839286927, -73.917284131)"
886310005,4/2/2016,15:30:00,,,4/2/2016,124,KIDNAPPING & RELATED OFFENSES,185,KIDNAPPING 2,ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,44,,STREET,,,"1,007,111","244,501",40.8377527,-73.91738362,"(40.837752704, -73.917383615)"
909448878,6/24/2011,16:00:00,6/24/2011,16:30:00,6/24/2011,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,83,INSIDE,OTHER,,,"1,007,128","193,705",40.69833089,-73.91749507,"(40.698330894, -73.917495073)"
897749302,6/23/2009,22:00:00,6/24/2009,9:00:00,6/24/2009,124,KIDNAPPING & RELATED OFFENSES,187,KIDNAPPING 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,,RESIDENCE - APT. HOUSE,,,"1,007,073","240,678",40.82725977,-73.91753395,"(40.82725977, -73.91753395)"
297841341,7/27/2015,20:29:00,,,7/28/2015,124,KIDNAPPING & RELATED OFFENSES,187,KIDNAPPING 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,114,INSIDE,RESIDENCE - APT. HOUSE,,,"1,007,096","214,975",40.75671193,-73.91753827,"(40.756711926, -73.91753827)"
678033762,10/17/2014,0:00:00,,,10/17/2014,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,"1,007,072","239,961",40.82529181,-73.91754,"(40.825291812, -73.917540002)"
147117141,6/21/2007,17:30:00,6/21/2007,19:25:00,6/21/2007,124,KIDNAPPING & RELATED OFFENSES,187,KIDNAPPING 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,,STREET,,,"1,007,120","177,671",40.65432121,-73.91757833,"(40.654321213, -73.917578331)"
799607195,12/3/2012,17:30:00,,,12/3/2012,124,KIDNAPPING & RELATED OFFENSES,185,KIDNAPPING 2,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,,OTHER,,,"1,007,027","245,405",40.84023414,-73.91768411,"(40.840234138, -73.917684114)"
573711003,6/30/2006,23:30:00,7/1/2006,4:30:00,7/1/2006,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40,,STREET,,,"1,007,034","236,608",40.81608887,-73.91768869,"(40.816088874, -73.917688689)"
378540968,4/25/2006,23:00:00,,,4/25/2006,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,46,INSIDE,,,,"1,006,991","249,487",40.85143812,-73.91780038,"(40.851438118, -73.917800377)"
480325732,5/1/2009,16:00:00,,,5/4/2009,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40,INSIDE,RESIDENCE - APT. HOUSE,,,"1,006,998","234,379",40.80997099,-73.9178263,"(40.809970985, -73.917826301)"
153607806,2/2/2006,1:20:00,,,2/2/2006,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,46,INSIDE,RESIDENCE - APT. HOUSE,,,"1,006,977","247,612",40.84629183,-73.91785734,"(40.846291834, -73.917857337)"
141404435,4/30/2016,15:00:00,4/30/2016,17:00:00,4/30/2016,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,46,INSIDE,RESIDENCE - APT. HOUSE,,,"1,006,900","247,998",40.84735149,-73.91813434,"(40.847351488, -73.918134341)"
815777787,12/25/2009,15:30:00,12/25/2009,17:30:00,12/25/2009,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,108,INSIDE,RESIDENCE-HOUSE,,,"1,006,929","207,553",40.73634083,-73.91816609,"(40.736340834, -73.918166086)"
738610209,10/3/2008,20:30:00,10/3/2008,23:00:00,10/4/2008,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,83,INSIDE,RESIDENCE - APT. HOUSE,,,"1,006,933","191,268",40.6916424,-73.91820652,"(40.691642398, -73.918206521)"
956908632,8/24/2008,11:00:00,9/10/2008,10:30:00,9/10/2008,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,83,INSIDE,RESIDENCE - APT. HOUSE,,,"1,006,933","191,268",40.6916424,-73.91820652,"(40.691642398, -73.918206521)"
315864412,10/26/2014,17:00:00,10/26/2014,18:00:00,10/26/2014,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,73,FRONT OF,RESIDENCE-HOUSE,,,"1,006,905","181,616",40.66514992,-73.91833993,"(40.66514992, -73.918339934)"
480924542,8/21/2006,20:00:00,,,8/22/2006,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,73,FRONT OF,RESIDENCE-HOUSE,,,"1,006,905","181,616",40.66514992,-73.91833993,"(40.66514992, -73.918339934)"
349178468,7/16/2008,8:00:00,8/14/2008,9:30:00,8/14/2008,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81,INSIDE,RESIDENCE - APT. HOUSE,,,"1,006,897","187,640",40.68168446,-73.91834853,"(40.681684463, -73.918348531)"
776003604,5/21/2008,14:45:00,,,5/21/2008,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,"1,006,823","243,052",40.83377636,-73.9184293,"(40.833776359, -73.918429299)"
298434796,7/30/2007,16:00:00,7/30/2007,16:00:00,7/31/2007,124,KIDNAPPING & RELATED OFFENSES,187,KIDNAPPING 1,ATTEMPTED,FELONY,N.Y. POLICE DEPT,BROOKLYN,83,,STREET,,,"1,006,832","193,088",40.69663813,-73.91856463,"(40.696638133, -73.918564625)"
498630137,8/13/2008,22:30:00,,,8/14/2008,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,63,,STREET,,,"1,006,843","169,577",40.63210564,-73.91860374,"(40.63210564, -73.918603738)"
861751434,4/10/2013,14:00:00,5/13/2013,17:00:00,5/13/2013,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,83,INSIDE,RESIDENCE - PUBLIC HOUSING,,BUSHWICK II (GROUPS B & D),"1,006,820","191,770",40.69302056,-73.91861232,"(40.69302056, -73.918612316)"
170026554,7/5/2009,20:00:00,,,7/5/2009,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,,STREET,,,"1,006,770","241,354",40.82911597,-73.91862653,"(40.829115974, -73.918626526)"
299886151,4/25/2006,19:50:00,4/25/2006,19:55:00,4/25/2006,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,114,FRONT OF,STREET,,,"1,006,776","220,990",40.77322237,-73.91867316,"(40.773222365, -73.91867316)"
597902952,12/11/2008,18:40:00,,,12/11/2008,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,46,INSIDE,GROCERY/BODEGA,,,"1,006,749","247,570",40.84617714,-73.91868156,"(40.84617714, -73.918681558)"
580234825,11/20/2007,19:00:00,11/20/2007,20:05:00,11/20/2007,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,46,INSIDE,RESIDENCE-HOUSE,,MORRIS HEIGHTS REHAB,"1,006,746","248,333",40.84827136,-73.91868984,"(40.848271358, -73.918689841)"
210177024,5/15/2011,13:30:00,5/15/2011,13:30:00,5/16/2011,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,63,INSIDE,STORE UNCLASSIFIED,,,"1,006,804","170,057",40.63342324,-73.91874264,"(40.633423238, -73.918742642)"
772717253,3/2/2006,15:00:00,,,3/3/2006,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,40,INSIDE,RESIDENCE - PUBLIC HOUSING,,,"1,006,709","238,639",40.82166423,-73.91885603,"(40.821664228, -73.918856034)"
978018680,11/27/2007,15:00:00,11/28/2007,5:00:00,11/29/2007,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40,INSIDE,RESIDENCE - APT. HOUSE,,,"1,006,679","236,016",40.81446491,-73.91897319,"(40.814464909, -73.918973191)"
206990552,5/7/2007,21:47:00,5/7/2007,22:00:00,5/7/2007,124,KIDNAPPING & RELATED OFFENSES,185,KIDNAPPING 2,ATTEMPTED,FELONY,N.Y. POLICE DEPT,QUEENS,114,,STREET,,,"1,006,691","218,278",40.76577885,-73.9189891,"(40.765778848, -73.9189891)"
239211072,3/11/2008,21:28:00,3/11/2008,21:33:00,3/11/2008,124,KIDNAPPING & RELATED OFFENSES,185,KIDNAPPING 2,ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,44,,STREET,,,"1,006,659","245,559",40.84065776,-73.91901357,"(40.840657764, -73.919013571)"
651185348,4/30/2015,9:20:00,,,4/30/2015,124,KIDNAPPING & RELATED OFFENSES,185,KIDNAPPING 2,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81,,STREET,,,"1,006,694","188,976",40.685352,-73.91907599,"(40.685351995, -73.919075989)"
831666899,12/19/2013,21:00:00,12/21/2013,0:45:00,12/21/2013,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,40,INSIDE,RESIDENCE - PUBLIC HOUSING,,JACKSON,"1,006,623","239,075",40.82286114,-73.9191653,"(40.822861142, -73.919165302)"
440802184,7/6/2012,17:00:00,,,7/7/2012,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,40,INSIDE,RESIDENCE - PUBLIC HOUSING,,JACKSON,"1,006,623","239,075",40.82286114,-73.9191653,"(40.822861142, -73.919165302)"
533664986,3/8/2014,22:45:00,3/8/2014,23:00:00,3/8/2014,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81,INSIDE,RESIDENCE - APT. HOUSE,,,"1,006,650","189,242",40.68608222,-73.91923375,"(40.686082215, -73.919233753)"
119130949,8/28/2012,13:00:00,,,8/29/2012,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,40,INSIDE,RESIDENCE - PUBLIC HOUSING,,,"1,006,600","238,545",40.8214065,-73.91925017,"(40.821406501, -73.919250169)"
626659740,2/2/2007,1:05:00,2/2/2007,1:10:00,2/2/2007,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. HOUSING POLICE,BRONX,40,INSIDE,RESIDENCE - PUBLIC HOUSING,,,"1,006,600","238,545",40.8214065,-73.91925017,"(40.821406501, -73.919250169)"
433830323,2/26/2012,19:00:00,2/26/2012,20:15:00,2/26/2012,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,83,,STREET,,,"1,006,636","192,396",40.69473925,-73.91927375,"(40.694739252, -73.919273753)"
956526603,6/15/2010,12:00:00,10/30/2010,14:30:00,10/30/2010,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,114,INSIDE,RESIDENCE - APT. HOUSE,,,"1,006,593","218,613",40.76669859,-73.91934177,"(40.766698585, -73.919341768)"
489017864,11/18/2012,15:00:00,11/18/2012,15:30:00,11/18/2012,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81,INSIDE,RESIDENCE - APT. HOUSE,,,"1,006,612","189,509",40.68681517,-73.91936989,"(40.686815165, -73.919369885)"
820042161,11/14/2010,20:08:00,,,11/14/2010,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,,STREET,,,"1,006,541","243,541",40.83511924,-73.91944674,"(40.835119239, -73.919446739)"
541418352,4/17/2006,13:00:00,,,4/17/2006,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,,STREET,,,"1,006,525","257,072",40.87225784,-73.9194596,"(40.872257839, -73.919459602)"
973041931,10/21/2011,13:00:00,,,10/21/2011,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,"1,006,534","241,463",40.82941575,-73.91947894,"(40.829415746, -73.919478938)"
117879401,7/3/2011,17:00:00,7/3/2011,19:00:00,7/3/2011,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,83,INSIDE,RESIDENCE - APT. HOUSE,,,"1,006,566","190,777",40.69029565,-73.91953155,"(40.690295649, -73.919531548)"
883666480,4/27/2014,15:00:00,,,4/27/2014,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40,INSIDE,RESIDENCE - APT. HOUSE,,,"1,006,498","233,566",40.8077408,-73.9196352,"(40.807740799, -73.919635201)"
448156080,1/20/2012,12:00:00,1/20/2012,20:32:00,1/20/2012,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,73,INSIDE,RESIDENCE - APT. HOUSE,,,"1,006,534","184,189",40.67221317,-73.91966872,"(40.672213171, -73.919668723)"
869324068,5/10/2014,11:00:00,,,5/25/2014,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE - APT. HOUSE,,,"1,006,528","180,139",40.66109684,-73.91970374,"(40.661096839, -73.919703735)"
379460816,8/12/2010,18:30:00,8/13/2010,14:53:00,8/13/2010,124,KIDNAPPING & RELATED OFFENSES,187,KIDNAPPING 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE - APT. HOUSE,,,"1,006,528","180,139",40.66109684,-73.91970374,"(40.661096839, -73.919703735)"
416109776,6/16/2011,5:00:00,6/16/2011,5:50:00,6/16/2011,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,"1,006,444","242,899",40.83335738,-73.9197994,"(40.83335738, -73.919799399)"
116018497,6/29/2012,18:30:00,6/29/2012,19:00:00,6/29/2012,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,73,INSIDE,RESIDENCE - PUBLIC HOUSING,,HOWARD AVENUE,"1,006,499","182,539",40.66768438,-73.91980034,"(40.667684379, -73.919800341)"
116610886,6/1/2007,0:01:00,6/1/2007,8:00:00,6/1/2007,124,KIDNAPPING & RELATED OFFENSES,185,KIDNAPPING 2,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE - APT. HOUSE,,,"1,006,499","177,901",40.65495409,-73.91981564,"(40.654954094, -73.919815644)"
681516316,11/15/2016,18:00:00,11/15/2016,18:05:00,11/16/2016,124,KIDNAPPING,186,LURING A CHILD,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,40,FRONT OF,STREET,,,"1,006,420","236,160",40.8148608,-73.91990839,"(40.814860801, -73.919908393)"
571660086,6/4/2016,8:00:00,6/4/2016,8:25:00,6/4/2016,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,73,INSIDE,RESIDENCE - PUBLIC HOUSING,,TAPSCOTT STREET REHAB,"1,006,468","181,087",40.66369904,-73.91991687,"(40.66369904, -73.919916873)"
412822986,8/10/2015,0:36:00,8/11/2015,19:25:00,8/11/2015,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,"1,006,411","241,171",40.8286146,-73.91992436,"(40.828614599, -73.919924359)"
259158952,9/5/2011,13:49:00,,,9/5/2011,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,46,FRONT OF,RESIDENCE - APT. HOUSE,,,"1,006,403","248,580",40.84895017,-73.9199288,"(40.848950167, -73.919928795)"
962647958,2/9/2009,15:40:00,,,2/9/2009,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,,STREET,,,"1,006,455","179,159",40.65840714,-73.91997008,"(40.658407139, -73.91997008)"
359483565,5/28/2007,13:30:00,,,5/29/2007,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,"1,006,350","243,112",40.83394224,-73.92013838,"(40.833942239, -73.920138383)"
867225596,2/12/2006,18:00:00,2/13/2006,0:30:00,2/13/2006,124,KIDNAPPING & RELATED OFFENSES,187,KIDNAPPING 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,,,"1,006,344","242,200",40.83143908,-73.92016307,"(40.831439076, -73.920163069)"
528858847,4/14/2009,8:00:00,4/14/2009,8:20:00,4/15/2009,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,83,INSIDE,RESIDENCE - APT. HOUSE,,,"1,006,376","192,043",40.693771,-73.92021252,"(40.693771003, -73.920212516)"
248982502,8/24/2013,9:00:00,8/24/2013,10:00:00,8/24/2013,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,50,FRONT OF,STREET,,,"1,006,302","259,986",40.88025643,-73.92025633,"(40.880256428, -73.920256333)"
925024799,12/16/2006,2:00:00,,,12/16/2006,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,RESIDENCE - APT. HOUSE,,,"1,006,293","254,234",40.86446898,-73.9203078,"(40.864468978, -73.920307802)"
905388770,2/3/2006,12:00:00,,,2/3/2006,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,83,INSIDE,RESIDENCE - APT. HOUSE,,,"1,006,342","196,133",40.70499718,-73.92032171,"(40.70499718, -73.920321709)"
235685894,7/10/2014,15:03:00,,,7/10/2014,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. STATE PARKS,BRONX,46,INSIDE,PARK/PLAYGROUND,,,"1,006,289","250,317",40.853718,-73.92033514,"(40.853718001, -73.920335142)"
104393024,2/2/2011,16:00:00,,,2/2/2011,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81,INSIDE,OTHER,,,"1,006,343","186,591",40.6788066,-73.92034939,"(40.678806596, -73.920349394)"
115220758,6/11/2012,1:00:00,6/14/2012,6:00:00,6/14/2012,124,KIDNAPPING & RELATED OFFENSES,187,KIDNAPPING 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,FRONT OF,STREET,,,"1,006,266","240,825",40.82766529,-73.92044944,"(40.827665291, -73.92044944)"
196086052,12/31/2006,19:00:00,1/1/2007,3:30:00,1/1/2007,124,KIDNAPPING & RELATED OFFENSES,183,"IMPRISONMENT 1,UNLAWFUL",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,73,INSIDE,RESIDENCE - PUBLIC HOUSING,,,"1,006,313","185,306",40.67527964,-73.92046176,"(40.675279637, -73.92046176)"
344334641,7/2/2012,16:30:00,,,7/2/2012,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,ATTEMPTED,FELONY,N.Y. POLICE DEPT,BRONX,46,,STREET,,,"1,006,234","247,834",40.84690304,-73.9205421,"(40.84690304, -73.920542096)"
909229111,9/20/2006,22:00:00,,,9/22/2006,124,KIDNAPPING & RELATED OFFENSES,193,CUSTODIAL INTERFERENCE 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70,FRONT OF,RESIDENCE-HOUSE,,,"1,006,303","170,052",40.63341077,-73.92054769,"(40.633410774, -73.920547689)"
285283129,11/22/2010,18:30:00,11/23/2010,1:00:00,11/23/2010,124,KIDNAPPING & RELATED OFFENSES,187,KIDNAPPING 1,COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,34,,STREET,,,"1,006,209","253,743",40.86312154,-73.9206131,"(40.863121541, -73.920613101)"
174715382,1/1/2010,14:32:00,,,1/1/2010,124,KIDNAPPING & RELATED OFFENSES,187,KIDNAPPING 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,44,FRONT OF,STREET,,,"1,006,195","240,322",40.82628488,-73.92070763,"(40.826284877, -73.920707634)"
