Census Tract,Geography,Geographic Area Name,Total,"Chinese, except Taiwanese",Hmong,Japanese,Korean,Mongolian,Okinawan,Taiwanese,Other East Asian,Burmese,Cambodian,Filipino,Indonesian,Laotian,Malaysian,Mien,Singaporean,Thai,Vietnamese,Other Southeast Asian,Asian Indian,Bangladeshi,Bhutanese,Nepalese,Pakistani,Sikh,Sri Lankan,Other South Asian,Kazakh,Uzbek,Other Central Asian,"Other Asian, specified","Other Asian, not specified",Two or more Asian,Estimate!!Total:,Percent Asian of Census Tract,GEOID
22926,1400000US13131950502,Census Tract 9505.02; Grady County; Georgia,43,0,0,0,26,0,0,0,0,0,0,1,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5305,0.810556079,13131950502
22927,1400000US13131950600,Census Tract 9506; Grady County; Georgia,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2229,0.224315837,13131950600
22928,1400000US13133950100,Census Tract 9501; Greene County; Georgia,40,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1858,2.15285253,13133950100
22929,1400000US13133950200,Census Tract 9502; Greene County; Georgia,72,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2271,3.170409511,13133950200
22930,1400000US13133950301,Census Tract 9503.01; Greene County; Georgia,19,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2764,0.687409551,13133950301
22931,1400000US13133950302,Census Tract 9503.02; Greene County; Georgia,89,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,42,0,11,0,0,0,0,0,0,0,0,0,0,0,24,0,3617,2.460602709,13133950302
22932,1400000US13133950304,Census Tract 9503.04; Greene County; Georgia,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2124,0.047080979,13133950304
22933,1400000US13133950305,Census Tract 9503.05; Greene County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3921,0,13133950305
22934,1400000US13133950400,Census Tract 9504; Greene County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920,0,13133950400
22935,1400000US13133950500,Census Tract 9505; Greene County; Georgia,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,0.064724919,13133950500
22936,1400000US13135050105,Census Tract 501.05; Gwinnett County; Georgia,507,0,6,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,37,0,0,0,42,0,0,0,0,0,0,0,0,38,5431,9.335297367,13135050105
22937,1400000US13135050110,Census Tract 501.10; Gwinnett County; Georgia,326,134,4,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6478,5.032417413,13135050110
22938,1400000US13135050111,Census Tract 501.11; Gwinnett County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2611,0,13135050111
22939,1400000US13135050112,Census Tract 501.12; Gwinnett County; Georgia,148,0,0,0,117,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4988,2.967121091,13135050112
22940,1400000US13135050113,Census Tract 501.13; Gwinnett County; Georgia,669,62,0,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,6701,9.98358454,13135050113
22941,1400000US13135050114,Census Tract 501.14; Gwinnett County; Georgia,382,167,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,49,0,0,0,0,0,0,0,0,0,0,0,0,19,2775,13.76576577,13135050114
22942,1400000US13135050115,Census Tract 501.15; Gwinnett County; Georgia,149,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3123,4.771053474,13135050115
22943,1400000US13135050116,Census Tract 501.16; Gwinnett County; Georgia,2129,234,0,0,858,0,0,0,0,0,0,147,0,0,0,0,0,0,53,0,754,0,0,40,0,0,0,0,0,0,43,0,0,0,8107,26.2612557,13135050116
22944,1400000US13135050117,Census Tract 501.17; Gwinnett County; Georgia,537,101,0,45,29,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,3814,14.07970635,13135050117
22945,1400000US13135050118,Census Tract 501.18; Gwinnett County; Georgia,190,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,2517,7.54866905,13135050118
22946,1400000US13135050119,Census Tract 501.19; Gwinnett County; Georgia,702,6,0,0,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,29,0,9,0,0,0,0,0,0,0,0,0,0,5108,13.743148,13135050119
22947,1400000US13135050120,Census Tract 501.20; Gwinnett County; Georgia,257,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,69,0,0,0,0,0,0,0,0,0,0,0,0,2393,10.73965733,13135050120
22948,1400000US13135050121,Census Tract 501.21; Gwinnett County; Georgia,766,119,0,0,322,0,0,0,0,0,0,111,0,0,0,0,0,11,10,0,88,105,0,0,0,0,0,0,0,0,0,0,0,0,6632,11.55006031,13135050121
22949,1400000US13135050205,Census Tract 502.05; Gwinnett County; Georgia,883,139,0,62,119,0,0,0,0,0,0,0,23,0,0,0,0,0,188,0,302,50,0,0,0,0,0,0,0,0,0,0,0,0,5039,17.52331812,13135050205
22950,1400000US13135050215,Census Tract 502.15; Gwinnett County; Georgia,1046,363,0,0,430,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,2935,35.63884157,13135050215
22951,1400000US13135050218,Census Tract 502.18; Gwinnett County; Georgia,1180,638,0,0,502,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,23,4360,27.06422018,13135050218
22952,1400000US13135050219,Census Tract 502.19; Gwinnett County; Georgia,894,223,0,0,284,0,0,0,0,0,0,0,15,0,0,0,0,25,158,0,149,0,0,0,26,0,0,0,0,0,0,0,14,0,4288,20.8488806,13135050219
22953,1400000US13135050221,Census Tract 502.21; Gwinnett County; Georgia,1115,271,28,0,303,0,0,166,0,0,0,39,60,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,9,4303,25.91215431,13135050221
22954,1400000US13135050222,Census Tract 502.22; Gwinnett County; Georgia,1364,462,79,0,452,0,0,29,0,0,0,52,0,0,0,0,0,0,241,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,4679,29.1515281,13135050222
22955,1400000US13135050223,Census Tract 502.23; Gwinnett County; Georgia,1562,30,0,253,794,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,94,0,0,0,376,0,0,0,0,0,0,0,0,0,6658,23.46049865,13135050223
22956,1400000US13135050224,Census Tract 502.24; Gwinnett County; Georgia,1269,117,0,23,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,234,0,0,11,0,0,0,0,0,0,0,0,0,3887,32.64728582,13135050224
22957,1400000US13135050225,Census Tract 502.25; Gwinnett County; Georgia,514,0,0,31,86,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,4135,12.43047158,13135050225
22958,1400000US13135050226,Census Tract 502.26; Gwinnett County; Georgia,572,51,317,0,8,0,0,0,0,0,0,0,0,81,0,0,0,0,109,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3728,15.34334764,13135050226
22959,1400000US13135050227,Census Tract 502.27; Gwinnett County; Georgia,238,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,2652,8.974358974,13135050227
22960,1400000US13135050228,Census Tract 502.28; Gwinnett County; Georgia,655,16,0,0,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,6,4093,16.00293183,13135050228
22961,1400000US13135050229,Census Tract 502.29; Gwinnett County; Georgia,150,0,0,0,76,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,21,0,2800,5.357142857,13135050229
22962,1400000US13135050230,Census Tract 502.30; Gwinnett County; Georgia,1238,148,0,0,524,0,0,0,0,0,0,47,0,0,0,0,0,0,448,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,3269,37.87090853,13135050230
22963,1400000US13135050231,Census Tract 502.31; Gwinnett County; Georgia,1875,399,0,215,922,0,0,0,0,0,0,110,19,0,0,0,0,0,0,0,118,0,0,0,39,0,0,0,0,0,0,0,0,53,4964,37.7719581,13135050231
22964,1400000US13135050232,Census Tract 502.32; Gwinnett County; Georgia,690,110,0,0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,91,0,0,0,0,0,0,0,0,0,0,0,0,7,2145,32.16783217,13135050232
22965,1400000US13135050233,Census Tract 502.33; Gwinnett County; Georgia,1302,93,0,0,722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,0,0,0,0,0,0,0,0,0,0,0,0,22,2896,44.95856354,13135050233
22966,1400000US13135050234,Census Tract 502.34; Gwinnett County; Georgia,627,144,0,79,122,0,0,0,0,0,0,61,0,0,0,0,0,10,116,0,36,0,0,0,0,0,0,0,0,0,0,0,0,59,4141,15.14127022,13135050234
22967,1400000US13135050235,Census Tract 502.35; Gwinnett County; Georgia,1599,236,19,94,458,0,0,44,0,0,0,0,27,0,0,0,0,0,307,0,341,0,0,0,73,0,0,0,0,0,0,0,0,0,5574,28.68675996,13135050235
22968,1400000US13135050236,Census Tract 502.36; Gwinnett County; Georgia,903,150,0,0,287,0,0,0,0,0,0,66,0,0,0,0,0,0,158,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,1952,46.2602459,13135050236
22969,1400000US13135050237,Census Tract 502.37; Gwinnett County; Georgia,1180,201,0,184,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,13,0,0,0,0,0,0,0,0,79,3356,35.16090584,13135050237
22970,1400000US13135050238,Census Tract 502.38; Gwinnett County; Georgia,1162,42,0,14,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,0,0,0,56,0,0,0,0,0,0,0,0,22,4810,24.15800416,13135050238
22971,1400000US13135050239,Census Tract 502.39; Gwinnett County; Georgia,1970,391,0,0,731,0,0,71,0,0,0,18,59,6,0,0,0,0,61,0,585,0,0,0,48,0,0,0,0,0,0,0,0,0,5110,38.5518591,13135050239
22972,1400000US13135050240,Census Tract 502.40; Gwinnett County; Georgia,1504,485,0,0,567,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,446,0,0,0,0,0,0,0,0,0,0,0,0,0,4733,31.7768857,13135050240
22973,1400000US13135050241,Census Tract 502.41; Gwinnett County; Georgia,817,128,0,19,302,0,0,0,0,0,0,0,8,0,0,0,0,0,215,0,106,0,0,0,0,0,0,0,0,0,0,0,0,39,3647,22.40197423,13135050241
22974,1400000US13135050242,Census Tract 502.42; Gwinnett County; Georgia,1127,112,0,0,809,0,0,0,0,0,34,0,0,0,0,0,0,41,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,3744,30.10149573,13135050242
22975,1400000US13135050243,Census Tract 502.43; Gwinnett County; Georgia,951,90,0,0,502,0,0,0,0,0,18,15,50,0,0,0,0,0,0,0,259,0,0,0,17,0,0,0,0,0,0,0,0,0,6092,15.6106369,13135050243
22976,1400000US13135050244,Census Tract 502.44; Gwinnett County; Georgia,519,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,2540,20.43307087,13135050244
22977,1400000US13135050306,Census Tract 503.06; Gwinnett County; Georgia,594,146,0,0,0,0,0,0,0,8,0,0,0,171,0,0,0,0,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,3686,16.11502984,13135050306
22978,1400000US13135050308,Census Tract 503.08; Gwinnett County; Georgia,486,307,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,78,0,0,0,0,0,10,0,0,0,0,0,0,0,3667,13.25334061,13135050308
22979,1400000US13135050311,Census Tract 503.11; Gwinnett County; Georgia,537,64,0,0,151,0,0,0,0,159,0,24,0,0,0,0,0,0,72,0,44,0,0,0,0,0,0,0,0,0,23,0,0,0,4277,12.55552958,13135050311
22980,1400000US13135050315,Census Tract 503.15; Gwinnett County; Georgia,243,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,51,72,0,0,0,0,0,0,0,0,0,0,0,0,6146,3.953791084,13135050315
22981,1400000US13135050317,Census Tract 503.17; Gwinnett County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3542,0,13135050317
22982,1400000US13135050318,Census Tract 503.18; Gwinnett County; Georgia,225,94,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3072,7.32421875,13135050318
22983,1400000US13135050321,Census Tract 503.21; Gwinnett County; Georgia,341,175,0,0,97,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,29,0,0,0,30,0,0,0,0,0,0,0,0,0,5406,6.307806141,13135050321
22984,1400000US13135050322,Census Tract 503.22; Gwinnett County; Georgia,250,33,0,0,86,0,0,0,0,0,0,17,0,0,0,0,0,0,11,0,57,0,0,0,13,0,0,0,0,0,0,0,0,33,4779,5.23121992,13135050322
22985,1400000US13135050323,Census Tract 503.23; Gwinnett County; Georgia,467,116,0,6,154,0,0,13,0,0,10,0,0,0,0,0,0,0,49,0,102,0,0,0,8,0,0,0,0,0,0,0,9,0,4218,11.07159791,13135050323
22986,1400000US13135050324,Census Tract 503.24; Gwinnett County; Georgia,708,197,0,57,89,0,0,0,0,0,0,1,0,0,0,0,0,16,198,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,4886,14.49038068,13135050324
22987,1400000US13135050325,Census Tract 503.25; Gwinnett County; Georgia,1098,513,0,0,287,0,0,0,0,0,0,57,0,0,11,0,0,18,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3728,29.4527897,13135050325
22988,1400000US13135050326,Census Tract 503.26; Gwinnett County; Georgia,376,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4631,8.119196718,13135050326
22989,1400000US13135050327,Census Tract 503.27; Gwinnett County; Georgia,495,159,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,3722,13.29930145,13135050327
22990,1400000US13135050328,Census Tract 503.28; Gwinnett County; Georgia,444,24,0,0,27,0,0,0,0,54,0,29,0,79,0,0,0,36,0,0,37,158,0,0,0,0,0,0,0,0,0,0,0,0,2954,15.03046716,13135050328
22991,1400000US13135050329,Census Tract 503.29; Gwinnett County; Georgia,138,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2385,5.786163522,13135050329
22992,1400000US13135050330,Census Tract 503.30; Gwinnett County; Georgia,611,0,0,0,13,0,0,0,0,0,0,7,0,51,54,0,0,0,252,0,224,0,0,0,0,0,0,0,0,0,0,0,0,10,2922,20.91033539,13135050330
22993,1400000US13135050331,Census Tract 503.31; Gwinnett County; Georgia,117,13,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,2167,5.399169359,13135050331
22994,1400000US13135050332,Census Tract 503.32; Gwinnett County; Georgia,322,0,0,0,138,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,58,0,0,0,103,0,0,0,0,0,0,0,0,0,2937,10.96356827,13135050332
22995,1400000US13135050333,Census Tract 503.33; Gwinnett County; Georgia,527,196,0,0,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,5254,10.03045299,13135050333
22996,1400000US13135050334,Census Tract 503.34; Gwinnett County; Georgia,616,191,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,6487,9.495914907,13135050334
22997,1400000US13135050335,Census Tract 503.35; Gwinnett County; Georgia,201,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2721,7.386990077,13135050335
22998,1400000US13135050336,Census Tract 503.36; Gwinnett County; Georgia,449,184,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,3103,14.46986787,13135050336
22999,1400000US13135050415,Census Tract 504.15; Gwinnett County; Georgia,216,18,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,22,0,46,0,0,0,0,0,0,0,0,0,0,0,0,10,4223,5.114847265,13135050415
23000,1400000US13135050416,Census Tract 504.16; Gwinnett County; Georgia,133,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,3991,3.332498121,13135050416
23001,1400000US13135050425,Census Tract 504.25; Gwinnett County; Georgia,1508,226,0,0,13,0,0,57,0,0,0,6,0,0,0,0,0,7,151,0,747,0,84,42,24,0,0,0,0,0,0,0,8,143,5267,28.6310993,13135050425
23002,1400000US13135050427,Census Tract 504.27; Gwinnett County; Georgia,813,9,0,0,0,0,0,0,0,59,96,12,0,0,0,0,0,0,78,0,457,102,0,0,0,0,0,0,0,0,0,0,0,0,6079,13.37391018,13135050427
23003,1400000US13135050430,Census Tract 504.30; Gwinnett County; Georgia,1034,0,0,0,70,0,0,0,0,99,0,0,0,0,0,0,0,0,44,0,612,0,179,0,0,0,0,0,0,0,0,0,30,0,5822,17.76021986,13135050430
23004,1400000US13135050433,Census Tract 504.33; Gwinnett County; Georgia,220,52,0,0,0,0,0,0,0,42,0,15,0,0,0,0,0,0,103,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2413,9.117281392,13135050433
23005,1400000US13135050435,Census Tract 504.35; Gwinnett County; Georgia,206,13,0,0,0,0,0,13,0,0,0,18,0,0,0,0,0,0,28,0,83,0,0,0,0,0,0,0,0,0,0,0,0,51,3076,6.697009103,13135050435
23006,1400000US13135050437,Census Tract 504.37; Gwinnett County; Georgia,430,206,0,0,35,0,0,0,0,0,0,43,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2710,15.86715867,13135050437
23007,1400000US13135050438,Census Tract 504.38; Gwinnett County; Georgia,196,23,0,14,0,0,0,0,0,0,24,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4225,4.639053254,13135050438
23008,1400000US13135050439,Census Tract 504.39; Gwinnett County; Georgia,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2948,0.067842605,13135050439
23009,1400000US13135050440,Census Tract 504.40; Gwinnett County; Georgia,2145,69,0,0,26,0,0,0,0,0,0,24,0,0,0,0,0,0,1909,0,27,0,0,0,0,0,0,0,0,0,0,0,0,90,7705,27.83906554,13135050440
23010,1400000US13135050441,Census Tract 504.41; Gwinnett County; Georgia,706,27,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,31,549,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,4864,14.51480263,13135050441
23011,1400000US13135050442,Census Tract 504.42; Gwinnett County; Georgia,157,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,114,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,3140,5,13135050442
23012,1400000US13135050443,Census Tract 504.43; Gwinnett County; Georgia,1014,196,0,16,7,0,0,0,0,0,0,7,0,0,0,0,0,0,186,0,526,76,0,0,0,0,0,0,0,0,0,0,0,0,3209,31.59862886,13135050443
23013,1400000US13135050444,Census Tract 504.44; Gwinnett County; Georgia,1215,19,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,416,0,42,125,0,30,404,0,0,0,0,0,0,0,0,123,3699,32.84671533,13135050444
23014,1400000US13135050445,Census Tract 504.45; Gwinnett County; Georgia,148,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,3227,4.586303068,13135050445
23015,1400000US13135050446,Census Tract 504.46; Gwinnett County; Georgia,582,20,0,0,0,0,0,0,0,156,0,14,0,0,0,0,0,33,247,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,3625,16.05517241,13135050446
23016,1400000US13135050447,Census Tract 504.47; Gwinnett County; Georgia,229,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2360,9.703389831,13135050447
23017,1400000US13135050448,Census Tract 504.48; Gwinnett County; Georgia,314,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,176,0,0,0,0,0,0,0,90,0,5006,6.272473032,13135050448
23018,1400000US13135050449,Census Tract 504.49; Gwinnett County; Georgia,935,10,0,0,0,0,0,0,0,0,72,20,0,0,0,0,0,0,657,0,148,0,0,0,0,0,0,0,0,0,0,0,28,0,3455,27.06222865,13135050449
23019,1400000US13135050450,Census Tract 504.50; Gwinnett County; Georgia,565,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2916,19.37585734,13135050450
23020,1400000US13135050451,Census Tract 504.51; Gwinnett County; Georgia,73,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,8,0,2692,2.711738484,13135050451
23021,1400000US13135050452,Census Tract 504.52; Gwinnett County; Georgia,368,3,0,0,0,0,0,42,0,85,0,0,0,0,0,0,0,0,144,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,2403,15.3141906,13135050452
23022,1400000US13135050453,Census Tract 504.53; Gwinnett County; Georgia,244,62,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,127,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,2881,8.469281499,13135050453
23023,1400000US13135050454,Census Tract 504.54; Gwinnett County; Georgia,544,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,3638,14.95327103,13135050454
23024,1400000US13135050455,Census Tract 504.55; Gwinnett County; Georgia,53,0,0,0,20,0,0,0,0,0,13,7,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2074,2.555448409,13135050455
23025,1400000US13135050456,Census Tract 504.56; Gwinnett County; Georgia,716,247,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,219,0,7,0,0,0,0,0,0,0,0,0,0,0,0,199,4169,17.17438235,13135050456
23026,1400000US13135050457,Census Tract 504.57; Gwinnett County; Georgia,708,65,0,0,112,0,0,0,0,0,0,7,0,0,0,0,0,0,104,0,365,30,0,0,0,0,21,0,0,0,0,0,0,4,3901,18.14919251,13135050457
23027,1400000US13135050458,Census Tract 504.58; Gwinnett County; Georgia,308,94,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,34,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3586,8.588957055,13135050458
23028,1400000US13135050459,Census Tract 504.59; Gwinnett County; Georgia,618,0,0,0,0,0,0,59,0,0,0,0,17,0,0,0,0,0,434,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,3345,18.47533632,13135050459
23029,1400000US13135050460,Census Tract 504.60; Gwinnett County; Georgia,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,230,25,0,0,0,0,0,0,0,0,10,0,62,0,4221,10.16346837,13135050460
23030,1400000US13135050461,Census Tract 504.61; Gwinnett County; Georgia,447,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,266,0,0,0,51,0,0,0,0,0,0,0,0,0,3034,14.73302571,13135050461
23031,1400000US13135050462,Census Tract 504.62; Gwinnett County; Georgia,731,77,0,0,36,0,0,16,0,0,0,0,0,0,0,0,0,0,98,0,435,0,0,56,13,0,0,0,0,0,0,0,0,0,3548,20.60315671,13135050462
23032,1400000US13135050463,Census Tract 504.63; Gwinnett County; Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3465,0,13135050463
23033,1400000US13135050464,Census Tract 504.64; Gwinnett County; Georgia,2663,333,0,0,12,0,0,0,0,124,0,23,0,0,0,0,0,0,678,0,1148,19,0,105,111,0,0,0,0,0,0,0,75,35,4841,55.0092956,13135050464
23034,1400000US13135050465,Census Tract 504.65; Gwinnett County; Georgia,913,75,0,0,11,0,0,0,0,0,76,0,0,0,0,0,0,0,59,0,251,0,0,0,282,0,0,0,0,0,0,0,0,159,3828,23.85057471,13135050465
23035,1400000US13135050466,Census Tract 504.66; Gwinnett County; Georgia,354,207,0,0,14,0,0,65,0,0,0,0,0,0,0,0,0,0,2,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,3357,10.54512958,13135050466
23036,1400000US13135050520,Census Tract 505.20; Gwinnett County; Georgia,146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,7037,2.074747762,13135050520
23037,1400000US13135050521,Census Tract 505.21; Gwinnett County; Georgia,442,0,0,0,259,0,0,0,0,0,0,0,20,0,0,0,0,0,128,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,6115,7.228127555,13135050521
23038,1400000US13135050522,Census Tract 505.22; Gwinnett County; Georgia,218,15,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,9,0,0,0,51,0,0,0,0,0,45,0,0,14,5240,4.160305344,13135050522
23039,1400000US13135050526,Census Tract 505.26; Gwinnett County; Georgia,644,214,0,33,46,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,5228,12.31828615,13135050526
23040,1400000US13135050528,Census Tract 505.28; Gwinnett County; Georgia,794,0,33,38,245,0,0,0,0,0,142,9,0,55,0,0,0,0,45,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,4784,16.59698997,13135050528
23041,1400000US13135050529,Census Tract 505.29; Gwinnett County; Georgia,718,10,0,18,396,0,0,0,0,0,0,34,0,0,0,0,0,0,117,0,124,0,0,0,19,0,0,0,0,0,0,0,0,0,4174,17.20172496,13135050529
23042,1400000US13135050530,Census Tract 505.30; Gwinnett County; Georgia,1622,83,78,0,579,0,0,0,0,0,0,19,6,38,0,0,0,0,284,0,423,55,0,0,54,0,0,0,0,0,0,0,0,3,5990,27.07846411,13135050530
